District,S.No.,Parameters,Type,April - Total [(A+B) or (C+D)],April - Public [A],April - Private [B],April - Urban [C],April - Rural [D],May - Total [(A+B) or (C+D)],May - Public [A],May - Private [B],May - Urban [C],May - Rural [D],June - Total [(A+B) or (C+D)],June - Public [A],June - Private [B],June - Urban [C],June - Rural [D],July - Total [(A+B) or (C+D)],July - Public [A],July - Private [B],July - Urban [C],July - Rural [D],August - Total [(A+B) or (C+D)],August - Public [A],August - Private [B],August - Urban [C],August - Rural [D],September - Total [(A+B) or (C+D)],September - Public [A],September - Private [B],September - Urban [C],September - Rural [D],October - Total [(A+B) or (C+D)],October - Public [A],October - Private [B],October - Urban [C],October - Rural [D],November - Total [(A+B) or (C+D)],November - Public [A],November - Private [B],November - Urban [C],November - Rural [D],December - Total [(A+B) or (C+D)],December - Public [A],December - Private [B],December - Urban [C],December - Rural [D],January - Total [(A+B) or (C+D)],January - Public [A],January - Private [B],January - Urban [C],January - Rural [D],February - Total [(A+B) or (C+D)],February - Public [A],February - Private [B],February - Urban [C],February - Rural [D],March - Total [(A+B) or (C+D)],March - Public [A],March - Private [B],March - Urban [C],March - Rural [D],Total - Total [(A+B) or (C+D)],Total - Public [A],Total - Private [B],Total - Urban [C],Total - Rural [D]
Dhanbad,'1.3.2',Number of Eclampsia cases managed during delivery,TOTAL,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Dhanbad,'1.4.1',Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs,TOTAL,2150,1457,693,465,1685,2346,1502,844,481,1865,2486,1657,829,617,1869,2394,1575,819,623,1771,2778,1964,814,641,2137,3284,2190,1094,589,2695,3180,2075,1105,671,2509,3514,2394,1120,755,2759,3472,2251,1221,638,2834,3412,2304,1108,710,2702,3653,2505,1148,712,2941,2865,1897,968,553,2312,35534,23771,11763,7455,28079
Dhanbad,'1.4.2',Number of PW having Hb level<11 (tested cases)(7.1 to 10.9),TOTAL,781,781,0,456,325,835,835,0,486,349,848,848,0,476,372,930,930,0,510,420,901,901,0,516,385,904,904,0,468,436,622,622,0,189,433,935,935,0,550,385,720,714,6,431,289,853,853,0,537,316,841,841,0,560,281,730,730,0,508,222,9900,9894,6,5687,4213
Dhanbad,'1.4.3',Number of PW having Hb level<7 (tested cases),TOTAL,66,66,0,10,56,21,21,0,9,12,11,11,0,7,4,27,27,0,10,17,40,40,0,5,35,39,39,0,6,33,21,21,0,12,9,22,22,0,5,17,15,15,0,4,11,11,11,0,6,5,14,14,0,5,9,8,8,0,7,1,295,295,0,86,209
Dhanbad,'1.4.4',Number of PW having severe anaemia (Hb<7) treated,TOTAL,4,4,0,0,4,2,2,0,0,2,4,4,0,4,0,3,3,0,0,3,8,8,0,2,6,11,11,0,6,5,9,9,0,9,0,7,7,0,5,2,4,4,0,4,0,6,6,0,6,0,5,5,0,5,0,5,5,0,5,0,68,68,0,46,22
Dhanbad,'1.5.1',Number of PW tested for blood sugar using OGTT (Oral Glucose Tolerance Test),TOTAL,461,461,0,374,87,303,273,30,222,81,421,399,22,332,89,610,610,0,530,80,515,490,25,429,86,624,540,84,421,203,630,541,89,528,102,310,217,93,155,155,329,238,91,114,215,242,158,84,71,171,80,80,0,28,52,334,334,0,304,30,4859,4341,518,3508,1351
Dhanbad,'1.5.2',Number of PW tested positive for GDM,TOTAL,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,2,2,0,2,0,10,10,0,6,4
Dhanbad,'1.5.3',Number of PW given insulin out of total tested positive for GDM,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'1.6.1.a',Number of PW tested using POC test for Syphilis,TOTAL,234,234,NA,NA,234,235,235,NA,NA,235,221,221,NA,NA,221,293,293,NA,NA,293,260,260,NA,NA,260,261,261,NA,NA,261,228,228,NA,NA,228,288,288,NA,NA,288,233,233,NA,NA,233,248,248,NA,NA,248,285,285,NA,NA,285,338,338,NA,NA,338,3124,3124,NA,NA,3124
Dhanbad,'1.6.1.b',"Out of above, number of PW found sero positive for syphilis",TOTAL,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0
Dhanbad,'1.6.2.a',Number of pregnant women tested for Syphilis,TOTAL,483,483,0,297,186,577,577,0,325,252,632,632,0,311,321,440,440,0,257,183,450,450,0,279,171,400,400,0,248,152,432,432,0,268,164,441,441,0,280,161,372,372,0,221,151,561,561,0,282,279,613,613,0,200,413,586,586,0,245,341,5987,5987,0,3213,2774
Dhanbad,'1.6.2.b',Number of pregnant women tested found sero positive for Syphilis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,5,5,0,5,0
Dhanbad,'1.6.2.c',Number of syphilis positive pregnant women treated for Syphilis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'1.6.2.d',Number of babies diagnosed with Congenital Syphilis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'1.6.2.e',Number of babies treated for congenital Syphilis,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'2.1.1.a',Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM),TOTAL,55,55,NA,2,53,44,44,NA,2,42,46,46,NA,1,45,45,45,NA,0,45,71,71,NA,0,71,39,39,NA,0,39,53,53,NA,0,53,52,52,NA,0,52,34,34,NA,0,34,30,30,NA,0,30,46,46,NA,4,42,40,40,NA,1,39,555,555,NA,10,545
Dhanbad,'2.1.1.b',Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.),TOTAL,61,61,NA,0,61,48,48,NA,0,48,55,55,NA,0,55,44,44,NA,0,44,58,58,NA,0,58,92,92,NA,3,89,68,68,NA,3,65,81,81,NA,1,80,55,55,NA,0,55,53,53,NA,0,53,54,54,NA,0,54,63,63,NA,0,63,732,732,NA,7,725
Dhanbad,'2.1.2',Number of PW given Tablet Misoprostol during home delivery,TOTAL,3,3,NA,0,3,4,4,NA,0,4,3,3,NA,0,3,8,8,NA,0,8,0,0,NA,0,0,4,4,NA,0,4,3,3,NA,0,3,2,2,NA,0,2,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,7,7,NA,0,7,34,34,NA,0,34
Dhanbad,'2.1.3',Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery,TOTAL,54,54,NA,2,52,48,48,NA,2,46,67,67,NA,1,66,49,49,NA,0,49,69,69,NA,0,69,99,99,NA,3,96,116,116,NA,3,113,86,86,NA,1,85,52,52,NA,0,52,402,402,NA,54,348,129,129,NA,14,115,107,107,NA,24,83,1278,1278,NA,104,1174
Dhanbad,'2.2',Number of Institutional Deliveries conducted (Including C-Sections),TOTAL,4279,1382,2897,113,4166,4250,1374,2876,109,4141,4267,1189,3078,111,4156,4380,1516,2864,162,4218,4508,1569,2939,170,4338,4636,1483,3153,139,4497,4587,1512,3075,165,4422,4587,1544,3043,142,4445,4636,1612,3024,165,4471,4598,1504,3094,129,4469,4527,1340,3187,148,4379,4123,1257,2866,145,3978,53378,17282,36096,1698,51680
Dhanbad,'2.2.1',Out of total institutional deliveries number of women discharged within 48 hours of delivery,TOTAL,3172,1219,1953,105,3067,3146,1200,1946,98,3048,3241,1101,2140,105,3136,3358,1347,2011,153,3205,3398,1316,2082,61,3337,3398,1206,2192,24,3374,3833,1117,2716,36,3797,3961,1266,2695,30,3931,3930,1327,2603,48,3882,3817,1230,2587,44,3773,3940,1212,2728,148,3792,3622,1113,2509,139,3483,42816,14654,28162,991,41825
Dhanbad,'2.2.2',Number of newborns received 6 HBNC  visits after Institutional Delivery,TOTAL,601,499,102,40,561,596,471,125,25,571,908,798,110,194,714,642,542,100,40,602,615,530,85,5,610,866,786,80,131,735,866,828,38,173,693,910,864,46,155,755,885,845,40,156,729,1431,1110,321,125,1306,1005,930,75,52,953,751,684,67,52,699,10076,8887,1189,1148,8928
Dhanbad,'3.1',Total C -Section deliveries performed,TOTAL,657,157,500,8,649,675,162,513,11,664,578,78,500,6,572,686,160,526,9,677,458,146,312,11,447,546,170,376,12,534,587,178,409,19,568,631,166,465,6,625,589,173,416,8,581,647,147,500,6,641,612,128,484,6,606,516,155,361,6,510,7182,1820,5362,108,7074
Dhanbad,'3.1.1',"C-sections, performed at night (8 PM- 8 AM)",TOTAL,0,0,0,0,0,0,0,0,0,0,43,42,1,0,43,75,75,0,0,75,64,64,0,1,63,77,77,0,0,77,70,70,0,1,69,70,70,0,0,70,83,83,0,0,83,66,66,0,0,66,58,58,0,0,58,93,93,0,0,93,699,698,1,2,697
Dhanbad,'4.1.1.a',Live Birth - Male,TOTAL,2346,766,1580,47,2299,2386,746,1640,57,2329,2311,700,1611,58,2253,2328,830,1498,76,2252,2477,947,1530,89,2388,2664,881,1783,74,2590,2447,830,1617,87,2360,2488,852,1636,68,2420,2516,872,1644,100,2416,2415,801,1614,62,2353,2443,759,1684,79,2364,2445,978,1467,73,2372,29266,9962,19304,870,28396
Dhanbad,'4.1.1.b',Live Birth - Female,TOTAL,2116,696,1420,66,2050,2106,702,1404,54,2052,2048,583,1465,53,1995,2102,737,1365,86,2016,2173,764,1409,93,2080,2121,753,1368,69,2052,2207,750,1457,79,2128,2241,823,1418,74,2167,2193,813,1380,65,2128,2247,767,1480,66,2181,2441,665,1776,69,2372,2054,657,1397,72,1982,26049,8710,17339,846,25203
Dhanbad,'4.1.2',Number of Pre term newborns ( < 37 weeks of pregnancy),TOTAL,7,7,0,0,7,80,80,0,0,80,14,14,0,0,14,16,16,0,0,16,4,4,0,0,4,17,11,6,1,16,11,8,3,0,11,16,8,8,1,15,11,5,6,0,11,18,10,8,0,18,11,2,9,0,11,14,10,4,0,14,219,175,44,2,217
Dhanbad,'4.1.3',Still Birth,TOTAL,46,45,1,2,44,36,36,0,1,35,39,34,5,0,39,35,34,1,0,35,22,22,0,1,21,25,23,2,0,25,39,37,2,0,39,31,31,0,2,29,28,28,0,1,27,25,25,0,1,24,22,22,0,0,22,36,34,2,0,36,384,371,13,8,376
Dhanbad,'4.2',Abortion (spontaneous),TOTAL,3,3,0,0,3,1,1,0,0,1,5,5,0,0,5,10,10,0,0,10,11,11,0,0,11,10,10,0,0,10,12,12,0,0,12,4,4,0,0,4,7,7,0,0,7,20,18,2,0,20,16,16,0,0,16,15,15,0,0,15,114,112,2,0,114
Dhanbad,'4.3.1.a',MTP up to 12 weeks of pregnancy,TOTAL,3,3,0,0,3,5,5,0,0,5,3,3,0,0,3,4,4,0,0,4,3,3,0,0,3,26,5,21,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,2,2,0,2,0,1,1,0,0,1,50,29,21,3,47
Dhanbad,'4.3.1.b',MTP more than 12 weeks of pregnancy,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,14,0,15
Dhanbad,'4.3.2.a',Post Abortion/ MTP Complications Identified,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'4.3.2.b',Post Abortion/ MTP Complications Treated,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'4.3.3',Number of women provided with post abortion/ MTP contraception,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,0,0,0,0,0,4,4,0,1,3
Dhanbad,'4.4.1',Number of newborns weighed at birth,TOTAL,3857,1010,2847,113,3744,4488,1444,3044,111,4377,4355,1279,3076,112,4243,4426,1563,2863,162,4264,4635,1696,2939,178,4457,4769,1619,3150,142,4627,4607,1579,3028,166,4441,4707,1663,3044,142,4565,4470,1684,2786,164,4306,4506,1569,2937,128,4378,4597,1421,3176,148,4449,4178,1316,2862,145,4033,53595,17843,35752,1711,51884
Dhanbad,'4.4.2',Number of newborns having weight less than 2.5 kg,TOTAL,138,76,62,3,135,228,153,75,0,228,136,64,72,7,129,142,57,85,0,142,108,75,33,6,102,125,91,34,4,121,154,91,63,5,149,136,99,37,6,130,137,88,49,11,126,108,88,20,4,104,105,73,32,0,105,83,70,13,4,79,1600,1025,575,50,1550
Dhanbad,'4.4.3',Number of Newborns breast fed within 1 hour of birth ,TOTAL,3858,981,2877,107,3751,4455,1416,3039,111,4344,3962,1220,2742,102,3860,4341,1546,2795,153,4188,4612,1684,2928,176,4436,4755,1604,3151,142,4613,4105,1031,3074,165,3940,4153,1120,3033,142,4011,4687,1682,3005,164,4523,4219,1558,2661,122,4097,4589,1415,3174,148,4441,4171,1309,2862,145,4026,51907,16566,35341,1677,50230
Dhanbad,'5.1',"Number of cases of pregnant women with Obstetric Complications attended (Antepartum haemorrhage (APH), Post-Partum Hemorrhage (PPH), Sepsis, Eclampsia and others)",TOTAL,9,9,0,0,9,14,14,0,0,14,33,33,0,25,8,35,35,0,16,19,26,26,0,17,9,24,24,0,13,11,1,1,0,0,1,2,2,0,0,2,14,14,0,0,14,3,3,0,0,3,8,8,0,0,8,4,4,0,0,4,173,173,0,71,102
Dhanbad,'5.2',Number of Complicated pregnancies treated with Blood Transfusion,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'6.1',Women receiving 1st post partum checkup within 48 hours of home delivery,TOTAL,331,331,0,75,256,98,98,0,2,96,386,386,0,90,296,938,452,486,108,830,373,373,0,120,253,315,315,0,118,197,335,335,0,132,203,907,351,556,112,795,338,338,0,117,221,271,271,0,85,186,292,292,0,100,192,259,259,0,98,161,4843,3801,1042,1157,3686
Dhanbad,'6.2',Women receiving 1st post partum checkup between 48 hours and 14 days,TOTAL,803,464,339,40,763,798,487,311,25,773,912,591,321,112,800,1415,641,774,58,1357,1102,837,265,181,921,1103,733,370,139,964,944,719,225,171,773,1595,753,842,142,1453,1093,799,294,165,928,1035,744,291,129,906,1660,641,1019,148,1512,1609,591,1018,145,1464,14069,8000,6069,1455,12614
Dhanbad,'6.3',Number of mothers provided full course of 180 IFA tablets after delivery,TOTAL,696,459,237,40,656,765,527,238,34,731,847,604,243,23,824,1689,861,828,168,1521,1851,947,904,149,1702,2427,1437,990,121,2306,2272,1399,873,147,2125,2887,1340,1547,118,2769,2238,1190,1048,125,2113,2176,1140,1036,107,2069,2174,441,1733,9,2165,2276,571,1705,15,2261,22298,10916,11382,1056,21242
Dhanbad,'6.4',Number of mothers provided 360 Calcium tablets after delivery,TOTAL,778,541,237,0,778,793,555,238,9,784,851,608,243,2,849,1663,835,828,137,1526,2054,1150,904,178,1876,2365,1375,990,133,2232,2301,1428,873,164,2137,2854,1307,1547,134,2720,2252,1204,1048,149,2103,2137,1101,1036,97,2040,2096,363,1733,4,2092,2161,456,1705,4,2157,22305,10923,11382,1011,21294
Dhanbad,'7.1.1',New RTI/STI cases identified - Male,TOTAL,8,8,0,0,8,5,5,0,0,5,6,6,0,0,6,12,12,0,0,12,8,8,0,0,8,6,6,0,0,6,0,0,0,0,0,12,12,0,0,12,8,8,0,0,8,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,71,71,0,0,71
Dhanbad,'7.1.2',New RTI/STI cases identified - Female,TOTAL,12,12,0,0,12,15,15,0,0,15,12,12,0,0,12,28,28,0,0,28,12,12,0,0,12,10,10,0,0,10,0,0,0,0,0,35,35,0,0,35,16,16,0,0,16,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,152,152,0,0,152
Dhanbad,'7.2.1',RTI/STI for which treatment initiated - Male,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'7.2.2',RTI/STI for which treatment initiated -Female,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.1.1',Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,25,25,0,13,12,6,6,0,2,4,5,5,0,1,4,3,3,0,1,2,48,48,0,17,31
Dhanbad,'8.2.1',Number of Laparoscopic sterilizations (excluding post abortion) conducted,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,65,63,0,63,0,63,62,8,54,0,62,360,112,248,71,289,391,127,264,60,331,309,39,270,0,309,5,5,0,0,5,1255,291,964,131,1124
Dhanbad,'8.2.2',Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted,TOTAL,157,20,137,9,148,133,6,127,4,129,129,8,121,1,128,183,86,97,30,153,72,39,33,7,65,131,33,98,8,123,98,37,61,16,82,389,289,100,48,341,578,492,86,101,477,608,469,139,123,485,917,737,180,242,675,276,250,26,43,233,3671,2466,1205,632,3039
Dhanbad,'8.2.3',Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,TOTAL,50,50,0,2,48,44,44,0,0,44,46,46,0,2,44,73,73,0,13,60,63,63,0,2,61,62,62,0,5,57,75,75,0,5,70,72,72,0,6,66,81,81,0,11,70,75,75,0,4,71,67,67,0,5,62,36,36,0,3,33,744,744,0,58,686
Dhanbad,'8.2.4',Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,TOTAL,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,24,0
Dhanbad,'8.3',Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),TOTAL,46,43,3,0,46,171,166,5,45,126,99,95,4,25,74,119,119,0,32,87,96,96,0,44,52,98,96,2,38,60,147,141,6,11,136,138,135,3,23,115,201,196,5,4,197,197,197,0,4,193,134,132,2,40,94,122,119,3,42,80,1568,1535,33,308,1260
Dhanbad,'8.4',Number of Postpartum (within 48 hours of delivery) IUCD insertions,TOTAL,77,77,0,12,65,126,126,0,38,88,124,124,0,22,102,140,140,0,27,113,128,128,0,39,89,139,139,0,34,105,121,121,0,0,121,103,103,0,0,103,124,124,0,43,81,131,131,0,34,97,146,146,0,40,106,112,112,0,35,77,1471,1471,0,324,1147
Dhanbad,'8.5',Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0
Dhanbad,'8.6',Number of IUCD Removals,TOTAL,26,26,0,3,23,40,40,0,5,35,39,39,0,8,31,50,49,1,8,42,50,50,0,20,30,66,66,0,19,47,57,57,0,8,49,64,64,0,13,51,64,64,0,10,54,64,64,0,12,52,61,61,0,12,49,27,27,0,6,21,608,607,1,124,484
Dhanbad,'8.7',Number of complications following IUCD Insertion,TOTAL,5,5,0,4,1,4,4,0,0,4,0,0,0,0,0,3,3,0,0,3,8,8,0,6,2,16,16,0,9,7,8,8,0,0,8,5,5,0,0,5,2,2,0,0,2,4,4,0,0,4,2,2,0,0,2,0,0,0,0,0,57,57,0,19,38
Dhanbad,'8.8',Injectable Contraceptive-Antara Program- First Dose,TOTAL,80,79,1,60,20,36,35,1,NA,36,38,37,1,NA,38,77,76,1,NA,77,71,69,2,0,71,57,53,4,0,57,88,83,5,2,86,79,76,3,1,78,64,59,5,1,63,77,77,0,1,76,86,86,0,1,85,61,61,0,0,61,814,791,23,66,748
Dhanbad,'8.9',Injectable Contraceptive-Antara Program- Second Dose,TOTAL,3,3,0,NA,3,12,12,0,NA,12,15,15,0,NA,15,28,27,1,NA,28,25,24,1,0,25,16,15,1,0,16,38,32,6,0,38,54,53,1,3,51,47,42,5,1,46,47,47,0,1,46,57,57,0,1,56,41,41,0,1,40,383,368,15,7,376
Dhanbad,'8.10',Injectable Contraceptive-Antara Program- Third Dose,TOTAL,1,1,0,NA,1,5,5,0,NA,5,8,8,0,NA,8,14,14,0,NA,14,15,14,1,0,15,19,19,0,0,19,15,15,0,0,15,26,26,0,0,26,16,16,0,0,16,30,30,0,0,30,45,45,0,0,45,33,33,0,1,32,227,226,1,1,226
Dhanbad,'8.11',Injectable Contraceptive-Antara Program- Fourth or more than fourth,TOTAL,0,0,0,NA,0,2,2,0,2,0,22,22,0,NA,22,17,7,10,NA,17,7,6,1,0,7,1,1,0,0,1,5,5,0,0,5,36,36,0,0,36,26,26,0,0,26,12,12,0,0,12,23,23,0,1,22,13,13,0,0,13,164,153,11,3,161
Dhanbad,'8.12',Number of Combined Oral Pill cycles distributed,TOTAL,2117,1934,183,256,1861,2807,2666,141,458,2349,2856,2742,114,155,2701,4820,4619,201,334,4486,2674,2569,105,222,2452,3768,3603,165,172,3596,5748,5655,93,163,5585,3818,3755,63,418,3400,3314,3191,123,125,3189,4107,4107,0,125,3982,5300,5300,0,259,5041,4299,4299,0,155,4144,45628,44440,1188,2842,42786
Dhanbad,'8.13',Number of Condom pieces distributed,TOTAL,18693,16258,2435,274,18419,13698,12285,1413,617,13081,15710,14828,882,298,15412,37028,35603,1425,2788,34240,13737,13262,475,679,13058,15792,14710,1082,674,15118,22300,20534,1766,877,21423,14395,12675,1720,904,13491,15208,13488,1720,657,14551,17696,16684,1012,1769,15927,28054,26984,1070,1665,26389,22213,21226,987,550,21663,234524,218537,15987,11752,222772
Dhanbad,'8.14',Number of Centchroman (weekly) pill strips distributed,TOTAL,433,415,18,25,408,485,476,9,71,414,558,531,27,27,531,678,654,24,32,646,516,486,30,3,513,934,898,36,8,926,691,685,6,3,688,422,410,12,18,404,489,460,29,17,472,1607,1607,0,4,1603,1346,1346,0,32,1314,1485,1485,0,59,1426,9644,9453,191,299,9345
Dhanbad,'8.15',Number of Emergency Contraceptive Pills (ECP) given,TOTAL,245,245,0,12,233,321,321,0,0,321,444,444,0,0,444,1099,1099,0,0,1099,534,534,0,0,534,714,714,0,29,685,836,836,0,20,816,756,755,1,10,746,598,571,27,25,573,984,984,0,17,967,1215,1215,0,33,1182,1183,1183,0,83,1100,8929,8901,28,229,8700
Dhanbad,'8.16',Number of Pregnancy Test Kits (PTK) used,TOTAL,951,951,0,9,942,1358,1353,5,10,1348,1072,1072,0,59,1013,1526,1526,0,318,1208,1286,1286,0,200,1086,1613,1595,18,171,1442,1787,1766,21,218,1569,2346,2317,29,321,2025,2326,2291,35,414,1912,2750,2553,197,448,2302,2691,2504,187,478,2213,2156,1935,221,294,1862,21862,21149,713,2940,18922
Dhanbad,'8.17.1',Complications following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.17.2',Complications following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.17.3',Failures following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.17.4',Failures following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.17.5',Deaths following male sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhanbad,'8.17.6',Deaths following female sterilization,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
